indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8,indicator9,indicator10,indicator11,indicator12,indicator13,indicator14,indicator15,indicator16,indicator17,indicator18,indicator19,indicator20,indicator21,indicator22,indicator23,indicator24,indicator25,indicator26,indicator27,indicator28,indicator29,indicator30,indicator31,indicator32,indicator33,indicator34,indicator35,indicator36,indicator37,indicator38,indicator39,indicator40,indicator41,indicator42,indicator43,indicator44,indicator45,indicator46,indicator47,indicator48,indicator49,indicator50,indicator51,indicator52,indicator53,indicator54,indicator55,indicator56,indicator57,indicator58,indicator59,indicator60,indicator61,indicator62,indicator63,indicator64,indicator65,indicator66,indicator67,indicator68,indicator69,indicator70,indicator71,indicator72,indicator73,indicator74,indicator75,indicator76,indicator77,indicator78,indicator79,indicator80,indicator81,indicator82,indicator83,indicator84,indicator85,indicator86,indicator87,indicator88,indicator89,indicator90,indicator91,indicator92,indicator93,indicator94,indicator95,indicator96,indicator97,indicator98,indicator99,indicator100,indicator101,indicator102,indicator103,indicator104,indicator105,indicator106,indicator107,indicator108,midPrice,UpdateTime,UpdateMillisec,LastPrice,Volume,LastVolume,Turnover,LastTurnover,AskPrice5,AskPrice4,AskPrice3,AskPrice2,AskPrice1,BidPrice1,BidPrice2,BidPrice3,BidPrice4,BidPrice5,AskVolume5,AskVolume4,AskVolume3,AskVolume2,AskVolume1,BidVolume1,BidVolume2,BidVolume3,BidVolume4,BidVolume5,OpenInterest,UpperLimitPrice,LowerLimitPrice
1.00009,-0.504032,-2256.45,0,0.00017778,1,0.998766,0.5,0,0,1.00009,0,0,0.201613,-1,-3.5,0.688071,0,0,1.00009,0,0,0.604839,-1,-1.83333,0.94595,0,0,1.00009,0.000177999,0,0.579637,-1,-1.86957,0.997254,0,0,0.999989,0.000266999,0.000100125,0.705645,-1,-1.71429,0.994661,0,0.000355999,0.999939,8.89996e-005,0.000150187,0.93246,-1,-1.54054,0.766474,8.89996e-005,0.000355999,1.00029,-0.000889996,-0.000196077,1.21913,-1,-1.41344,0.279892,0.000889996,0.000355999,1.00079,-0.00213599,-0.000702958,0.937185,-1,-1.53782,0.139936,0.00213599,0.000355999,1.00129,-0.001246,-0.00120497,1.02775,-1,-1.49042,0.119736,0.00275899,0.000355999,0.0990099,0.465347,0.039604,0.049505,0.346535,0.0409836,0.163934,0.229508,0.057377,0.508197,200000,600000,575000,700000,925000,1.20938e+006,929687,1.03125e+006,-9.14996e-005,-8.94163e-005,-2.73043e-005,-0.000149482,-9.62496e-005,0.000170857,0.000540721,0.00117841,5618.5,09:01:08,911,5618,3290,0,1.8508e+008,0,5624,5623,5622,5621,5619,5618,5617,5616,5615,5614,35,5,4,47,10,5,20,28,7,62,89362,5869,5311
1.00009,-0.705645,-3388.91,0,0.000177781,1,0.998773,0.5,0,0,1.00009,0,0,0,0,0,0.688071,0,0,1.00009,0,0,0.100806,-1,-8,0.94595,0,0,1.00009,0,0,0.428427,-1,-2.64706,0.997254,0,0,1.00001,0.000355999,7.78747e-005,0.705645,-1,-2,0.99644,0,0.000177999,0.99995,0.000355999,0.000139062,0.869456,-1,-1.81159,0.77765,8.89996e-005,0.000355999,1.00027,-0.000889996,-0.000182171,1.19708,-1,-1.58947,0.281833,0.000889996,0.000355999,1.00078,-0.00213599,-0.000686271,0.921434,-1,-1.76581,0.144572,0.00195799,0.000355999,1.00129,-0.001246,-0.0012001,1.00019,-1,-1.70551,0.117919,0.00275899,0.000355999,0.117647,0.460784,0.0392157,0.0490196,0.333333,0.0406504,0.170732,0.227642,0.0569106,0.504065,0,100000,425000,700000,862500,1.1875e+006,914062,992187,-1.00009,-9.14996e-005,-3.6941e-005,-0.000149482,-8.64562e-005,0.000156907,0.000511017,0.00117409,5618.5,09:01:09,368,5618,3290,0,1.8508e+008,0,5624,5623,5622,5621,5619,5618,5617,5616,5615,5614,34,5,4,47,12,5,21,28,7,62,89362,5869,5311
1.00009,-0.201613,-557.258,0,0.000177782,1,0.99878,0.5,0,0,1.00009,0,0,0,0,0,0.688071,0,0,1.00009,0,0,0.100806,-1,-3,0.94595,0,0,1.00009,0,0,0.428427,-1,-1.47059,0.997254,0,0,1.00002,0.000177999,6.67497e-005,0.655242,-1,-1.30769,0.997627,0,0.000177999,0.99995,0,0.000139062,0.837954,-1,-1.2406,0.7851,8.89996e-005,0.000355999,1.00026,-0.000889996,-0.000168265,1.19393,-1,-1.16887,0.283127,0.000889996,0.000355999,1.00076,-0.00195799,-0.000670974,0.918284,-1,-1.21955,0.147664,0.00195799,0.000355999,1.00128,-0.00177999,-0.00119315,0.989951,-1,-1.20366,0.116708,0.00275899,0.000355999,0.126214,0.456311,0.038835,0.0485437,0.330097,0.0852713,0.162791,0.217054,0.0542636,0.48062,0,100000,425000,650000,831250,1.18438e+006,910937,983594,-1.00009,-9.14996e-005,-3.6941e-005,-0.000140442,-8.76989e-005,0.000154738,0.000505748,0.00117115,5618.5,09:01:09,629,5618,3290,0,1.8508e+008,0,5624,5623,5622,5621,5619,5618,5617,5616,5615,5614,34,5,4,47,13,11,21,28,7,62,89362,5869,5311
1.00009,-0.403226,-2769.35,-0.201613,0.000177783,1,0.998787,0.5,0,0.000354421,1.00009,0,0,0.100806,1,-5,0.688071,0,0,1.00009,0,0,0.0504032,3,-9,0.94595,0,0,1.00009,0,0,0.453629,-0.555556,-1.88889,0.997254,0,0,1.00003,0.000177999,5.56248e-005,0.667843,-0.698113,-1.60377,0.998418,0,0.000177999,0.99995,0,0.000139062,0.837954,-0.759398,-1.4812,0.790066,8.89996e-005,0.000355999,1.00024,-0.000889996,-0.000154359,1.19393,-0.831135,-1.33773,0.283989,0.000889996,0.000355999,1.00074,-0.00195799,-0.000655677,0.919859,-0.780822,-1.43836,0.149724,0.00195799,0.000355999,1.00127,-0.00195799,-0.0011855,0.988376,-0.796016,-1.40797,0.115901,0.00275899,0.000355999,0.191781,0.0136986,0.671233,0.0547945,0.0684932,0.078125,0.164063,0.21875,0.0546875,0.484375,0.499998,0.249999,2.24999,3.31248,4.15623,5.92185,4.56248,4.90232,-8.89996e-005,-8.89996e-005,-3.95554e-005,-0.000139377,-8.89996e-005,0.000152403,0.000504738,0.00116848,5618.5,09:01:09,902,5618,3292,2,1.85192e+008,112360,5623,5622,5621,5620,5619,5618,5617,5616,5615,5614,5,4,49,1,14,10,21,28,7,62,89362,5869,5311
1.00009,-0.592885,-3824.9,-0.592885,0.000177785,1.00004,0.998794,0.8,0.592885,0.00177336,1.00009,0,0,0.592885,0.666667,-2,0.688071,0,0,1.00009,0,0,0.296443,2.33333,-3,0.94595,0,0,1.00009,0,0,0.444664,1.22222,-2.33333,0.997254,0,0,1.00004,0.000177999,4.44998e-005,0.654644,0.509434,-1.90566,0.998945,0,0.000177999,0.99995,0,0.000139062,0.839921,0.176471,-1.70588,0.793378,8.89996e-005,0.000355999,1.00023,-0.000800997,-0.000141843,1.18268,-0.164491,-1.50131,0.284564,0.000889996,0.000355999,1.00073,-0.00186899,-0.000641076,0.897048,0.101549,-1.66093,0.151098,0.00195799,0.000355999,1.00127,-0.00195799,-0.00117785,0.969615,0.0191083,-1.61146,0.115362,0.00275899,0.000355999,0.180556,0.0138889,0.680556,0.0555556,0.0694444,0.0551181,0.165354,0.220472,0.0708661,0.488189,0.599999,0.3,0.45,0.662499,0.849999,1.19687,0.907812,0.981249,-5.93331e-005,-5.93331e-005,-7.91108e-005,-0.000136018,-8.76908e-005,0.000148023,0.000479924,0.00116111,5618.5,09:01:10,189,5618,3302,10,1.85754e+008,561820,5623,5622,5621,5620,5619,5618,5617,5616,5615,5614,5,4,49,1,13,7,21,28,9,62,89368,5869,5311
1.00009,-0.790514,-4935.18,-0.592885,0.000177786,1,0.9988,1,0.592885,0.0010644,1.00009,0,0,0.790514,-0.25,-2,0.688071,0,0,1.00009,0,0,0.444664,0.333333,-2.77778,0.94595,0,0,1.00009,0,0,0.271739,1.18182,-3.90909,0.997254,0,0,1.00006,0.000177999,3.33749e-005,0.568182,0.0434783,-2.3913,0.999297,0,0.000177999,0.999947,-8.89996e-005,0.000141843,0.586709,0.0105263,-2.34737,0.862252,0,0.000355999,1.00022,-0.000800997,-0.000129328,1.19195,-0.502591,-1.66321,0.284948,0.000889996,0.000355999,1.00071,-0.00195799,-0.000625779,0.898592,-0.340206,-1.87973,0.152014,0.00195799,0.000355999,1.00126,-0.00195799,-0.00117021,0.971931,-0.389992,-1.81334,0.115003,0.00275899,0.000355999,0.180556,0.0138889,0.680556,0.0555556,0.0694444,0.04,0.168,0.224,0.072,0.496,1.33333,0.749999,0.458333,0.958332,0.989582,2.01041,1.51562,1.64974,-6.67497e-005,-6.92219e-005,-7.28179e-005,-0.000127695,-0.00016582,0.000146181,0.000472218,0.00115813,5618.5,09:01:10,613,5618,3308,6,1.86091e+008,337080,5623,5622,5621,5620,5619,5618,5617,5616,5615,5614,5,4,49,1,13,5,21,28,9,62,89374,5869,5311
1.00009,-0.702811,-4450.4,0,0.000177787,1,0.998807,0.5,0,0,1.00009,0,0,0.301205,-1,-3.33333,0.688071,0,0,1.00009,0,0,0.451807,-1,-2.55556,0.94595,0,0,1.00009,0,0,0.276104,-1,-3.54545,0.997254,0,0,1.00007,0.000177999,2.22499e-005,0.426707,-1,-2.64706,0.999531,0,0.000177999,0.999953,0.000177999,0.000136281,0.558484,-1,-2.25843,0.908168,0,0.000355999,1.0002,-0.000889996,-0.000115421,1.21109,-1,-1.58031,0.285203,0.000889996,0.000355999,1.0007,-0.00195799,-0.000610482,0.913027,-1,-1.76976,0.152625,0.00195799,0.000355999,1.00125,-0.00240299,-0.00116082,0.9797,-1,-1.71737,0.114764,0.00275899,0.000355999,0.180556,0.0138889,0.680556,0.0555556,0.0694444,0.047619,0.166667,0.222222,0.0714286,0.492063,300000,450000,275000,425000,556250,1.20625e+006,909375,975781,-9.06663e-005,-6.97775e-005,-7.32724e-005,-4.72645e-005,-0.000173055,0.000146168,0.000472209,0.00115015,5618.5,09:01:10,913,5618,3308,0,1.86091e+008,0,5623,5622,5621,5620,5619,5618,5617,5616,5615,5614,5,4,49,1,13,6,21,28,9,62,89374,5869,5311
1.00009,-0.604839,-3902.02,0,0.000177788,1,0.998814,0.5,0,0,1.00009,0,0,0,0,0,0.688071,0,0,1.00009,0,0,0.403226,-1,-2.5,0.94595,0,0,1.00009,0,0,0.226815,-1,-3.66667,0.997254,0,0,1.00008,0.000177999,1.1125e-005,0.428427,-1,-2.41176,0.999688,0,0.000177999,0.999958,0.000177999,0.000130718,0.560736,-1,-2.07865,0.938779,0,0.000355999,1.00019,-0.000889996,-0.000101515,1.20653,-1,-1.50131,0.285374,0.000889996,0.000355999,1.00068,-0.00195799,-0.000595185,0.916709,-1,-1.65979,0.153032,0.00195799,0.000355999,1.00124,-0.00231399,-0.00115178,0.982863,-1,-1.61538,0.114605,0.00275899,0.000355999,0.180556,0.0138889,0.680556,0.0555556,0.0694444,0.0546875,0.164063,0.21875,0.0703125,0.492188,0,400000,225000,425000,556250,1.19688e+006,909375,975000,-1.00009,-6.73747e-005,-6.97775e-005,-4.72645e-005,-0.000173055,0.000141039,0.000472209,0.00114929,5618.5,09:01:11,191,5618,3308,0,1.86091e+008,0,5623,5622,5621,5620,5619,5618,5617,5616,5615,5614,5,4,49,1,13,7,21,28,9,63,89374,5869,5311
0.999911,-0.498008,-3296.31,0.199203,0.000177789,1,0.998998,0.5,0,0.000354736,0.999911,0,0,0.0996016,1,-6,0.688071,0,0,0.999911,0,0,0.199203,0,-3.5,0.94595,0,0,0.999911,0,0,0.249004,-0.2,-3,0.997254,0,0,0.999911,0.000177968,0,0.410857,-0.515152,-2.21212,0.999688,0,0,0.999786,0.000177968,0.000125133,0.547809,-0.636364,-1.90909,0.959186,0,0.000355935,0.999999,-0.000889838,-8.75934e-005,1.19522,-0.833333,-1.41667,0.285487,0.000889838,0.000355935,1.00049,-0.00177968,-0.000581175,0.905752,-0.780069,-1.54983,0.153303,0.00195764,0.000355935,1.00105,-0.00231358,-0.00114254,0.971894,-0.795036,-1.51241,0.114498,0.0027585,0.000355935,0.169014,0.0140845,0.690141,0.056338,0.0704225,0.0546875,0.164063,0.21875,0.0703125,0.492188,0.499998,0.999995,1.24999,2.06249,2.74999,5.99997,4.54685,5.00779,8.89838e-005,-4.44919e-005,-5.33903e-005,-3.50542e-005,-0.000171901,0.000140891,0.000469076,0.00114824,5618.5,09:01:11,406,5619,3310,2,1.86204e+008,112380,5623,5622,5621,5620,5619,5618,5617,5616,5615,5614,5,4,49,1,12,7,21,28,9,63,89374,5869,5311
0.999911,-0.298805,-2153.09,0.199203,0.000177791,1,0.999007,1,0.199203,0.000354736,0.999911,0,0,0.199203,0,-2.5,0.688071,0,0,0.999911,0,0,0.0996016,1,-4,0.94595,0,0,0.999911,0,0,0.273904,-0.272727,-2.09091,0.997254,0,0,0.999911,0,0,0.348606,-0.428571,-1.85714,0.999688,0,0,0.999791,0.000177968,0.000119572,0.541584,-0.632184,-1.55172,0.97279,0,0.000355935,0.999985,-0.000889838,-7.36897e-005,1.19211,-0.832898,-1.25065,0.311537,0.000622887,0.000355935,1.00048,-0.00186866,-0.000566577,0.904196,-0.77969,-1.33046,0.153484,0.00195764,0.000355935,1.00105,-0.00213561,-0.0011342,0.967225,-0.794047,-1.30893,0.114427,0.0027585,0.000355935,0.157143,0.0142857,0.7,0.0571429,0.0714286,0.0615385,0.161538,0.223077,0.0692308,0.484615,0.999995,0.499998,1.37499,1.74999,2.71874,5.98435,4.53904,4.85544,8.89838e-005,8.89838e-005,-4.04472e-005,-3.81359e-005,-0.000166717,0.000136845,0.000463604,0.00114133,5618.5,09:01:11,590,5619,3312,2,1.86316e+008,112380,5623,5622,5621,5620,5619,5618,5617,5616,5615,5614,5,4,49,1,11,8,21,29,9,63,89376,5869,5311
0.999911,0.401606,1778.71,0,0.000177792,0.999911,0.999015,1,0.401606,0.000710606,0.999911,0,0,0.301205,0.333333,0.333333,0.688071,0,0,0.999911,0,0,0.200803,1,1,0.94595,0,0,0.999911,0,0,0.326305,0.230769,0.230769,0.997254,0,0,0.999911,0,0,0.376506,0.0666667,0.0666667,0.999688,0,0,0.9998,0.000266951,0.00011123,0.489458,-0.179487,-0.179487,0.98186,0,0.000355935,0.999976,-0.000533903,-6.53475e-005,1.18599,-0.661376,-0.661376,0.328903,0.000622887,0.000355935,1.00046,-0.00186866,-0.000551978,0.913027,-0.560137,-0.560137,0.153605,0.00195764,0.000355935,1.00104,-0.0022246,-0.00112551,0.935774,-0.57083,-0.57083,0.11438,0.0027585,0.000355935,0.0483871,0.016129,0.790323,0.0645161,0.0806452,0.0542636,0.162791,0.224806,0.0697674,0.488372,0.749998,0.499999,0.812498,0.937498,1.21875,2.95312,2.27343,2.33007,2.96613e-005,4.44919e-005,-3.42245e-005,-3.55935e-005,-0.000143743,0.000125707,0.000459291,0.00109339,5618.5,09:01:11,937,5619,3316,4,1.86541e+008,224740,5623,5622,5621,5620,5619,5618,5617,5616,5615,5614,5,4,49,1,3,7,21,29,9,63,89380,5869,5311
0.999911,1.7658,10103.5,-1.30112,0.000177794,1,0.998845,0.857143,0.929368,0.00248051,1,-0.000177999,-8.89996e-005,0.836431,0.555556,1.11111,0.458714,0.000177999,0,1.00004,-0.000177999,-0.000133499,0.511152,1.54545,2.45455,0.630633,0.000177999,0,1.00007,-0.000177999,-0.000155749,0.44145,1.94737,3,0.664836,0.000177999,0,1.00008,-0.000177999,-0.000166874,0.429833,2.02703,3.10811,0.666458,0.000177999,0,0.999983,0.000177999,-7.23122e-005,0.493727,1.63529,2.57647,0.82124,0.000177999,0.000177999,1.00014,-0.000711997,-0.000232233,1.10653,0.175853,0.595801,0.279875,0.000800997,0.000177999,1.00062,-0.00213599,-0.000713388,0.850953,0.52901,1.07509,0.128044,0.00213599,0.000177999,1.00121,-0.00231399,-0.00129467,0.86983,0.495826,1.03005,0.0953011,0.00293699,0.000177999,0.05,0.05,0.0166667,0.816667,0.0666667,0.166667,0.219697,0.0681818,0.477273,0.0681818,0.642857,0.392857,0.339285,0.330357,0.379464,0.850446,0.654017,0.683593,0.000108777,0.000137545,0.000126473,0.000132297,3.8741e-005,0.000295498,0.000622998,0.00126278,5617.5,09:01:12,19,5618,3330,14,1.87327e+008,786520,5622,5621,5620,5619,5618,5617,5616,5615,5614,5613,4,49,1,3,3,22,29,9,63,9,89390,5869,5311
1.00009,0.836431,4881.51,-1.85874,0.000177795,1,0.998675,0.5,0,0.00355051,1.00009,-0.000178031,0,1.57993,0.176471,-0.470588,0.458714,0,0,1.00018,-0.000178031,-8.90155e-005,0.929368,1,-0.1,0.420422,0.000178031,0,1.00022,-0.000178031,-0.000133523,0.557621,2.33333,0.5,0.443224,0.000178031,0,1.00024,-0.000178031,-0.000155777,0.487918,2.80952,0.714286,0.444306,0.000178031,0,1.00017,0.000178031,-7.78886e-005,0.546004,2.40426,0.531915,0.71416,0.000178031,0.000178031,1.00031,-0.000712124,-0.000221148,1.13557,0.636829,-0.263427,0.247189,0.000801139,0.000178031,1.00079,-0.00213637,-0.000696824,0.864022,1.15126,-0.0319328,0.111004,0.00213637,0.000178031,1.00137,-0.0023144,-0.00128586,0.876365,1.12096,-0.0455675,0.0825817,0.00293751,0.000178031,0.05,0.05,0.0166667,0.816667,0.0666667,0.0983607,0.237705,0.0737705,0.516393,0.0737705,0.85,0.5,0.3,0.2625,0.29375,0.610937,0.464844,0.473828,-1.57086e-005,1.78031e-005,3.70898e-005,6.35825e-005,2.65153e-005,0.000285715,0.000608447,0.00125101,5617.5,09:01:12,387,5617,3350,20,1.88451e+008,1.1234e+006,5622,5621,5620,5619,5618,5617,5616,5615,5614,5613,4,49,1,3,3,12,29,9,63,9,89390,5869,5311
1.00009,3.99628,23028.3,1.11524,0.000177796,0.999911,0.999037,0.5,0,0.00211902,0.999911,0.000355935,0.000177968,1.48699,-0.25,1.6875,0.639142,0,0.000355935,0.999867,0.000177968,0.00022246,1.16171,-0.04,2.44,0.613615,0,0.000355935,0.999889,0.000177968,0.000200214,0.627323,0.777778,5.37037,0.628816,0,0.000355935,0.9999,0.000177968,0.000189091,0.44145,1.52632,8.05263,0.629537,0,0.000355935,0.999828,0.000533903,0.00026139,0.580855,0.92,5.88,0.80944,0,0.000533903,0.999947,-0.000444919,0.000141818,1.15009,-0.030303,2.47475,0.346611,0.000444919,0.000533903,1.00042,-0.00177968,-0.000326737,0.866926,0.286432,3.60972,0.174003,0.00124577,0.000533903,1.00101,-0.00195764,-0.000921817,0.877817,0.270471,3.55252,0.112197,0.00258053,0.000533903,0.0108696,0.532609,0.0434783,0.0543478,0.358696,0.27673,0.081761,0.188679,0.0566038,0.396226,1.33333,1.04167,0.5625,0.395833,0.520833,1.03125,0.777343,0.787109,-0.000344812,-0.000309664,-0.000293317,-0.000281001,-0.000320342,-7.32543e-005,0.000237141,0.000885496,5619.5,09:01:12,686,5619,3362,12,1.89125e+008,674220,5624,5623,5622,5621,5620,5619,5617,5616,5615,5614,33,5,4,49,1,44,13,30,9,63,89390,5869,5311
1.00009,4.08922,23550.6,0,0.000177797,0.999911,0.999044,0.5,0,0,1.00009,0.000355935,0,0.557621,-1,6.33333,0.639142,0,0,0.999911,0.000177968,0.000177968,1.06877,-1,2.82609,0.74241,0,0.000355935,0.999911,0.000177968,0.000177968,0.627323,-1,5.51852,0.752544,0,0.000355935,0.999911,0.000177968,0.000177968,0.44145,-1,8.26316,0.753025,0,0.000355935,0.999844,0.000533903,0.000244705,0.575046,-1,6.11111,0.87296,0,0.000533903,0.99994,-0.000444919,0.00014877,1.15009,-1,2.55556,0.412892,0.000444919,0.000533903,1.00041,-0.00106781,-0.000318395,0.814649,-1,4.01961,0.216002,0.00124577,0.000533903,1.001,-0.0022246,-0.000913127,0.877091,-1,3.66225,0.131941,0.00258053,0.000533903,0.0108696,0.532609,0.0434783,0.0543478,0.358696,0.28125,0.08125,0.1875,0.05625,0.39375,600000,1.15e+006,675000,475000,618750,1.2375e+006,876562,943750,-0.000178801,-0.000321333,-0.000293502,-0.000281133,-0.000317336,-7.3267e-005,0.000172724,0.00088453,5619.5,09:01:12,695,5619,3362,0,1.89125e+008,0,5624,5623,5622,5621,5620,5619,5617,5616,5615,5614,33,5,4,49,1,45,13,30,9,63,89390,5869,5311
1.00009,2.41636,13769.3,-3.34572,0.000177799,1,0.999051,0.305556,-1.30112,0.00637394,1.00009,0,0,1.67286,1,0.444444,0.639142,0,0,1,0.000355935,8.89838e-005,1.57993,1.11765,0.529412,0.828273,0,0.000355935,0.999933,0.000177968,0.000155722,1.04554,2.2,1.31111,0.835029,0,0.000355935,0.999922,0.000177968,0.000166845,0.627323,4.33333,2.85185,0.83535,0,0.000355935,0.999858,0.000444919,0.000230802,0.644749,4.18919,2.74775,0.915307,0,0.000533903,0.999933,-0.000444919,0.000155722,1.20237,1.78261,1.00966,0.45708,0.000444919,0.000533903,1.0004,-0.00106781,-0.000310053,0.832075,3.02094,1.90401,0.244001,0.00124577,0.000533903,1.00099,-0.00195764,-0.00090548,0.888708,2.76471,1.71895,0.145104,0.00258053,0.000533903,0.0108696,0.532609,0.0434783,0.0543478,0.358696,0.3375,0.0125,0.1625,0.375,0.1125,0.5,0.472222,0.3125,0.1875,0.192708,0.359375,0.248698,0.272569,-8.89838e-005,-0.000209374,-0.000211584,-0.000217516,-0.000276571,-7.39382e-005,0.000154829,0.000868174,5619.5,09:01:13,177,5619,3398,36,1.91148e+008,2.02284e+006,5624,5623,5622,5621,5620,5619,5618,5617,5616,5615,33,5,4,49,1,27,1,13,30,9,89376,5869,5311
1.00009,2.32342,13247.3,-0.185874,0.0001778,1,0.999057,0.5,0,0.00035417,1.00009,0,0,1.7658,-0.894737,0.315789,0.639142,0,0,1.00009,0.000355935,0,1.16171,-0.84,1,0.828273,0,0,0.999956,0.000177968,0.000133476,1.04554,-0.822222,1.22222,0.89002,0,0.000355935,0.999933,0.000177968,0.000155722,0.638941,-0.709091,2.63636,0.890233,0,0.000355935,0.999872,0.000444919,0.000216898,0.644749,-0.711712,2.6036,0.943538,0,0.000533903,0.999926,-0.000444919,0.000162674,1.19075,-0.843902,0.95122,0.486538,0.000444919,0.000533903,1.00039,-0.00106781,-0.000301711,0.830623,-0.776224,1.7972,0.262667,0.00124577,0.000533903,1.00099,-0.00177968,-0.000898528,0.885804,-0.790164,1.62295,0.153879,0.00258053,0.000533903,0.0108696,0.532609,0.0434783,0.0543478,0.358696,0.325,0.025,0.1625,0.375,0.1125,9.49995,6.24997,5.62497,3.43748,3.46873,6.40622,4.46873,4.79294,-8.89838e-005,-0.00011034,-0.000211584,-0.000215179,-0.000271761,-7.81321e-005,0.000151521,0.000862997,5619.5,09:01:13,396,5619,3400,2,1.9126e+008,112380,5624,5623,5622,5621,5620,5619,5618,5617,5616,5615,33,5,4,49,1,26,2,13,30,9,89376,5869,5311
1.00009,1.85874,10680.9,-0.929368,0.000177801,1,0.999064,0.5,0,0.00177242,1.00009,0,0,0.557621,0.666667,2.33333,0.639142,0,0,1.00009,0,0,1.11524,-0.166667,0.666667,0.828273,0,0,0.999978,0.000177968,0.00011123,1.13848,-0.183673,0.632653,0.92668,0,0.000355935,0.999944,0.000177968,0.000144599,0.697026,0.333333,1.66667,0.926822,0,0.000355935,0.999889,0.000533903,0.000200214,0.673792,0.37931,1.75862,0.962359,0,0.000355935,0.999919,-0.000444919,0.000169625,1.19947,-0.225182,0.549637,0.506177,0.000444919,0.000533903,1.00038,-0.00106781,-0.000293368,0.837883,0.109185,1.21837,0.275112,0.00124577,0.000533903,1.00098,-0.00160171,-0.000892271,0.88653,0.048321,1.09664,0.159729,0.00258053,0.000533903,0.0108696,0.532609,0.0434783,0.0543478,0.358696,0.272727,0.025974,0.194805,0.38961,0.116883,0.599999,1.2,1.225,0.749999,0.724999,1.29062,0.901562,0.953905,-8.89838e-005,-8.89838e-005,-0.000201576,-0.000204663,-0.000263883,-8.07964e-005,0.000149437,0.000856387,5619.5,09:01:13,677,5619,3410,10,1.91822e+008,561900,5624,5623,5622,5621,5620,5619,5618,5617,5616,5615,33,5,4,49,1,21,2,15,30,9,89376,5869,5311
1.00009,1.95896,11244.9,0,0.000177802,1,0.99907,0.5,0,0,1.00009,0,0,0.466418,-1,3.2,0.639142,0,0,1.00009,0,0,1.1194,-1,0.75,0.828273,0,0,1,0.000177968,8.89838e-005,1.09608,-1,0.787234,0.95112,0,0.000355935,0.999956,0.000177968,0.000133476,0.699627,-1,1.8,0.951215,0,0.000355935,0.9999,0.000355935,0.000189091,0.652985,-1,2,0.974906,0,0.000355935,0.999912,-0.000444919,0.000176577,1.20394,-1,0.627119,0.537451,0.000355935,0.000533903,1.00037,-0.00106781,-0.000285026,0.84101,-1,1.32929,0.283408,0.00124577,0.000533903,1.00097,-0.00160171,-0.000886015,0.886194,-1,1.21053,0.163629,0.00258053,0.000533903,0.0108696,0.532609,0.0434783,0.0543478,0.358696,0.282051,0.025641,0.192308,0.384615,0.115385,500000,1.2e+006,1.175e+006,750000,700000,1.29063e+006,901562,955469,-8.99838e-005,-8.91921e-005,-0.000202687,-0.000204746,-0.000257462,-8.08085e-005,0.000149429,0.000853099,5619.5,09:01:13,888,5619,3410,0,1.91822e+008,0,5624,5623,5622,5621,5620,5619,5618,5617,5616,5615,33,5,4,49,1,22,2,15,30,9,89376,5869,5311
1.00009,2.05224,11769,-0.186567,0.000177803,1,0.999076,0.5,0,0.000353982,1.00009,0,0,0.0932836,1,21,0.639142,0,0,1.00009,0,0,0.326493,-0.428571,5.28571,0.828273,0,0,1.00004,0.000355935,4.44919e-005,0.956157,-0.804878,1.14634,0.967413,0,0.000355935,0.999967,0.000177968,0.000122353,0.699627,-0.733333,1.93333,0.967477,0,0.000355935,0.999911,0.000355935,0.000177968,0.658815,-0.716814,2.11504,0.98327,0,0.000355935,0.999907,-0.000355935,0.000182139,1.20394,-0.845036,0.7046,0.558301,0.000355935,0.000533903,1.00037,-0.00106781,-0.000276684,0.842467,-0.778547,1.43599,0.288938,0.00124577,0.000533903,1.00097,-0.00142374,-0.000880453,0.885465,-0.7893,1.3177,0.166229,0.00258053,0.000533903,0.0421053,0.515789,0.0421053,0.0526316,0.347368,0.317073,0.0243902,0.182927,0.365854,0.109756,0.499998,1.74999,5.12497,3.74998,3.53123,6.45309,4.5156,4.74998,-8.89838e-005,-8.89838e-005,-0.000188819,-0.000201697,-0.000255927,-8.20892e-005,0.000149025,0.000851095,5619.5,09:01:14,130,5619,3412,2,1.91934e+008,112380,5624,5623,5622,5621,5620,5619,5618,5617,5616,5615,33,5,4,49,4,26,2,15,30,9,89376,5869,5311
